,REG_SEASON_BENCH_PROP,SERIES_BENCH_PROP,REG_SEASON_PLAYOFF_PROP_CHANGE,TEAM_OPP_BENCH_PTS_DIFF,TEAM_OPP_BENCH_PROP_CHG,WL
165,-0.1235880672632695,0.17733333333333334,1.6969251913342265,-66,-0.33789614740368507,0
166,-0.1235880672632695,0.21983471074380165,1.5621863210096094,-10,-0.0653181529214587,1
167,-0.8587350794292253,0.2885572139303483,3.9759612235392123,1,-0.06093808414574527,1
168,-0.8587350794292253,0.3969849246231156,3.163142795017922,32,0.41150195421552205,0
169,-0.5953323124576386,0.3610169491525424,2.6490425556338346,78,0.5617325800376648,0
170,1.15511381086216,0.30728241563055064,-2.759127604135237,-1,0.06489250934035647,0
171,-1.191312482294309,0.2539404553415061,5.691306395793452,-43,-0.19900696799195144,0
172,-1.191312482294309,0.23116438356164384,6.1535295530361225,-78,-0.35968551032220725,1
173,0.941236909291421,0.3390191897654584,-1.7763528959602293,-13,0.10378340853870176,0
174,0.8202221116883853,0.3575949367088608,-1.293718471624157,64,0.5319190498515395,0
175,-0.8860850717003766,0.28810975609756095,4.075512206536757,-50,-0.22125982243086034,0
176,0.281226090374201,0.43209876543209874,0.3491624765625634,-44,-0.032474503488996345,0
177,-1.457941465698464,0.34210526315789475,5.2616750535801255,-67,-0.15624262449846588,0
178,-1.887138999844235,0.1736842105263158,11.865345756678929,-3,0.04210526315789487,0
179,-0.6447791094809933,0.2725806451612903,3.365461821764591,-5,-0.09296440489432706,1
180,-0.6447791094809933,0.3605577689243028,2.7882823920412076,62,0.8239981251464731,0
181,-0.6447791094809933,0.2966321243523316,3.1736658188616893,63,0.3670094887321306,1
182,-1.0911199629576325,0.23848684210526316,5.575178879160279,53,0.48795051487414204,1
183,-1.0911199629576325,0.301255230125523,4.621912099262142,16,-0.04445606694560668,1
184,-1.0911199629576325,0.26305220883534136,5.147921691243519,-73,-0.4403693204189307,1
185,-1.0911199629576325,0.240990990990991,5.527637977132606,-12,-0.222348398818987,1
186,-1.3728707991715812,0.19767441860465115,7.945111101691528,-62,-0.451753822433509,1
187,-1.3728707991715812,0.1602787456445993,9.565519986135735,-53,-0.3279346389523009,0
188,-1.3728707991715812,0.22838137472283815,7.011308062392069,-33,-0.2695154558497456,1
189,-1.3728707991715812,0.26881720430107525,6.107079372918283,8,-0.07177649113132983,1
190,0.7260405016846507,0.4700460829493088,-0.5446155771134236,73,0.7868927428149296,0
191,0.7260405016846507,0.34408602150537637,-1.110055208021016,43,0.1805382284797719,1
192,0.7260405016846507,0.30095541401273884,-1.4124520373437073,37,0.14442256118002017,1
193,0.026714514963776064,0.4148936170212766,0.9356111690616679,101,0.625259958406655,1
194,0.026714514963776064,0.2914653784219002,0.9083441226933429,-43,-0.15292874396135267,0
195,-0.8090241907520893,0.2896039603960396,3.7935536159302914,-8,0.07732673267326731,0
196,-0.8090241907520893,0.261101243339254,4.098507614921267,-27,-0.16117474122618972,1
197,0.3712693147372587,0.2821637426900585,-0.3157938408304919,-70,-0.2575767682831921,0
198,-1.848197873718961,0.2234375,9.271654819441505,-4,-0.03785076530612245,1
199,-1.848197873718961,0.2169934640522876,9.517297430090393,-63,-0.2684761823215458,0
200,-0.07044262945274452,0.23222748815165878,1.3033345880516143,4,0.03933980711231896,0
201,-0.2892905648502687,0.3098958333333333,1.9335090496008673,12,0.28592289719626157,0
202,-0.2892905648502687,0.3800578034682081,1.7611751744349278,70,0.3469406091826649,1
203,0.8507949490119951,0.3112701252236136,-1.7333010143546284,27,0.19214340476798944,0
204,0.12206340235432801,0.255278310940499,0.5218418599503392,-101,-0.3847138146562331,0
205,0.8564442731790308,0.2629757785467128,-2.2567420387992096,-37,-0.12619688398235115,0
206,-0.3809795492451149,0.31264367816091954,2.2185742935413604,33,0.36895435777256996,0
207,-0.06622508239862746,0.3005181347150259,1.2203696707402603,5,0.1024925652267223,0
208,-1.0478868708751472,0.31527093596059114,4.323766168557108,-16,0.046524356869184436,0
209,0.6200492137218042,0.37559808612440193,-0.6508316645586889,50,0.6638644189062292,0
210,0.6200492137218042,0.32213740458015266,-0.9247973222169752,27,0.12573016926651173,1
211,-1.2540492810141488,0.22060957910014514,6.684473385649661,24,0.29608127721335276,0
212,-1.2540492810141488,0.266304347826087,5.709083014420477,-31,-0.2399853444064484,1
213,-1.2540492810141488,0.2283609576427256,6.491522254763572,-56,-0.37454471045631266,1
214,-0.14037298492201958,0.24076809453471196,1.5830215386024986,-32,-0.15669431503995754,0
215,-0.14037298492201958,0.2803347280334728,1.500733483527801,9,0.04103469316596938,1
216,-0.14037298492201958,0.2387218045112782,1.5880191179410583,22,0.17542069459362689,1
217,-0.8608238110444968,0.21982758620689655,4.9159043953396715,5,-0.08442943476715249,1
218,-0.8608238110444968,0.1702127659574468,6.057339889886419,-24,-0.22844344904815234,1
219,-0.8608238110444968,0.25565217391304346,4.367167968371332,38,0.2477702433187075,1
220,-0.8608238110444968,0.25946969696969696,4.317627534536455,-56,-0.3493091537132988,1
221,-1.0140721798750825,0.20309477756286268,5.9930982570992155,-22,-0.14924077430359886,0
222,-1.0140721798750825,0.3117338003502627,4.253006824206023,-76,-0.365486713460292,1
223,-1.3708084133863931,0.23222748815165878,6.902868882133244,31,0.5874655160217868,0
